id,target_date,mood_target,mood_mean,mood_std,mood_slope,mood_lag1,circumplex.valence_mean,circumplex.valence_lag1,circumplex.arousal_mean,circumplex.arousal_lag1,activity_mean,activity_std,screen_sum,screen_lag1,appCat.builtin_sum,appCat.builtin_lag1,appCat.communication_sum,appCat.communication_lag1,appCat.social_sum,appCat.social_lag1,appCat.entertainment_sum,appCat.entertainment_lag1,appCat.office_sum,appCat.other_sum,appCat.travel_sum,appCat.utilities_sum,appCat.game_sum,appCat.finance_sum,appCat.weather_sum,appCat.unknown_sum,call_sum,sms_sum,dow_sin,dow_cos,is_weekend,mood_class_target
AS14.01,2014-04-17,6.6,7.210000000000001,0.5661271941887264,-0.16999999999999946,7.2,0.7300000000000001,0.5,-0.49000000000000005,0.75,0.07527603876048411,0.03782527678331737,57849.70599675179,12522.47499895096,4231.411,923.613,25577.409,5175.016,9561.981,1912.852,10072.686000000002,426.734,0.0,469.53700000000003,42.498,1841.786,0.0,184.779,0.0,0.0,9.0,3.0,0.43388373911755823,-0.900968867902419,0,low
AS14.01,2014-04-18,6.8,7.08,0.6260990336999411,-0.2799999999999995,6.6,0.7000000000000001,0.6,-0.42000000000000004,-0.4,0.07220979780083985,0.03874228098892886,61117.376996517196,15018.48000073434,4481.166,552.201,29268.515030000002,10286.189030000001,11404.695000000002,2107.146,8028.445,142.241,0.0,444.267,37.467,1539.112,0.0,184.779,0.0,0.0,11.0,3.0,-0.433883739117558,-0.9009688679024191,0,low
AS14.01,2014-04-19,7.8,6.839999999999999,0.3577708763999664,-0.05999999999999926,6.8,0.6599999999999999,0.8,-0.32999999999999996,-0.8,0.08821213334896091,0.0212945895104119,72602.35499691963,13490.728999614706,5894.649,1860.8980000000001,33513.37703,5341.657,13364.115000000002,1993.922,8553.407,774.354,0.0,397.847,101.34100000000001,1627.7920000000001,0.0,221.529,0.0,0.0,12.0,3.0,-0.9749279121818236,-0.2225209339563146,1,high
AS14.01,2014-04-20,7.25,6.960000000000001,0.5549774770204642,0.24000000000000024,7.8,0.74,1.0,-0.13000000000000003,-0.2,0.09132105279975214,0.021637297875167025,67910.15499830247,13293.2480006218,5879.258,946.1899999999999,29755.35303,2728.26,10838.802000000001,396.672,2757.1249999999995,469.274,0.0,284.23299999999995,201.12699999999998,947.5740000000001,29.084,227.83499999999998,0.0,0.0,12.0,2.0,-0.7818314824680299,0.6234898018587334,1,medium
AS14.01,2014-04-21,7.6,7.130000000000001,0.4631414470763765,0.1300000000000009,7.25,0.7300000000000001,0.75,-0.18000000000000002,-0.25,0.08826187085223028,0.022895659917664315,62668.45000028612,8343.518000364307,5179.988,897.086,28515.84603,4984.724,8648.334,2237.742,2540.0950000000003,727.492,0.0,208.02,192.76399999999998,788.8159999999999,29.084,225.39799999999997,0.0,0.0,6.0,3.0,0.0,1.0,0,high
AS14.01,2014-04-22,7.4,7.209999999999999,0.5103920062069938,0.2450000000000006,7.6,0.8300000000000001,1.0,-0.38,-0.25,0.08544801542045526,0.01918062216976049,53978.966000556946,3832.9909992218018,7698.607,3442.2319999999995,25345.177030000006,2004.347,7164.454,428.972,2188.241,74.88,0.0,225.285,261.042,776.1110000000001,29.084,258.664,0.0,0.0,8.0,2.0,0.7818314824680298,0.6234898018587336,0,high
AS14.01,2014-04-23,7.6,7.37,0.38013155617496425,0.10000000000000062,7.4,0.9099999999999999,1.0,-0.26,0.2,0.09245035445049431,0.01065905323821248,54450.75599908829,15490.269999265669,9359.359999999999,2212.954,25345.17703,10286.189030000001,6479.856,1422.548,3147.017,1101.017,0.0,234.682,261.042,1149.608,29.084,297.11699999999996,0.0,0.0,8.0,2.0,0.9749279121818236,-0.22252093395631434,0,high
AS14.01,2014-04-24,7.6,7.529999999999999,0.21095023109728972,-0.024999999999999713,7.6,0.95,1.0,-0.059999999999999984,0.2,0.0828408909382522,0.023179802920016836,55495.36699891091,14535.339999437334,8629.304,1130.8419999999999,28931.99203,8928.472,5012.532,526.598,2720.0900000000006,347.427,0.0,229.291,197.168,1307.8719999999998,29.084,196.00499999999997,0.0,0.0,8.0,2.0,0.43388373911755823,-0.900968867902419,0,high
AS14.01,2014-04-25,7.2,7.49,0.15968719422671288,0.07,7.6,0.95,1.0,-0.1,-0.4,0.073135106232291,0.024611833692566663,61745.43260945559,19543.313611166483,9149.384999999998,1466.271,35895.86503,9692.133,7304.396,2688.536,6715.791000000001,4464.975,0.0,229.742,119.462,1718.2730000000001,0.0,310.313,0.0,0.0,8.0,2.0,-0.433883739117558,-0.9009688679024191,0,medium
AS14.01,2014-04-26,7.6,7.480000000000001,0.1788854381999829,-0.05999999999999953,7.2,0.96,0.8,-0.09,-0.2,0.0799840703510333,0.029479976584959315,67375.85660876513,13973.941999673845,9069.911999999998,817.613,38190.28503,7279.144,7294.348,2227.694,6639.131000000001,650.832,0.0,264.387,182.778,1945.2119999999998,0.0,320.778,0.0,0.0,8.0,1.0,-0.9749279121818236,-0.2225209339563146,1,high
AS14.01,2014-04-27,7.5,7.4799999999999995,0.1788854381999829,1.6006877651745366e-16,7.6,0.96,1.0,-0.08,-0.2,0.10242561288223087,0.06800489170461091,79024.88460888148,15482.018999338148,6492.1990000000005,864.519,38753.79503000001,2567.857,9233.753,2368.377,6689.807,125.556,0.0,252.543,585.2729999999999,2050.093,0.0,314.77900000000005,0.0,3.148,9.0,5.0,-0.7818314824680299,0.6234898018587334,1,high
AS14.01,2014-04-28,7.6,7.5,0.1732050807568875,-0.019999999999999248,7.5,0.96,1.0,-0.12000000000000002,0.0,0.09013548727756518,0.07551421061363466,69235.17660965206,5700.562000036243,5570.559,1291.314,30899.104,2431.498,7838.675,27.47,7099.011,1510.221,0.0,1246.067,585.2729999999999,1687.2160000000001,0.0,276.326,0.0,3.148,7.0,5.0,0.0,1.0,0,high
AS14.01,2014-04-29,7.0,7.5,0.1732050807568875,0.03000000000000128,7.6,0.9199999999999999,0.8,-0.32,-0.8,0.08487341395849188,0.0801351469070488,65507.666609900014,10807.829999685284,5751.718000000001,1312.001,26668.004,4697.372,9736.01,2423.933,8300.022,1548.438,0.0,1276.253,585.2729999999999,1820.4650000000001,0.0,723.528,0.0,3.148,8.0,5.0,0.7818314824680298,0.6234898018587336,0,medium
AS14.01,2014-04-30,7.8,7.38,0.2683281572999746,-0.03999999999999997,7.0,0.9199999999999999,1.0,-0.29000000000000004,-0.25,0.09524446602558591,0.07796577928068708,53837.64499783516,7873.291999101639,9575.36,5289.913,20810.516,3834.645,7458.959,411.485,5397.58,1562.533,0.0,1284.792,576.0709999999999,1514.704,333.305,513.591,0.0,3.148,7.0,5.0,0.9749279121818236,-0.22252093395631434,0,high
AS14.01,2014-05-01,8.0,7.5,0.2999999999999999,-0.009999999999999653,7.8,0.9099999999999999,0.75,-0.32999999999999996,-0.4,0.10364254510636986,0.08198404478004707,49039.307997226715,9175.6049990654,9602.71,844.963,17081.989999999998,3550.618,5320.431,89.166,5251.61,504.86199999999997,0.0,1401.7279999999998,785.553,1279.025,333.305,867.5419999999999,0.0,3.148,6.0,4.0,0.43388373911755823,-0.900968867902419,0,high
AS14.01,2014-05-02,7.6,7.580000000000001,0.37682887362833545,0.12000000000000065,8.0,0.9099999999999999,1.0,-0.37,-0.4,0.06820584441105428,0.05658076545049567,49074.24099636078,15516.951998472214,10614.303999999998,1876.1129999999998,22705.543,8191.41,7870.996,4918.942,5596.92,470.866,28.098,1399.953,314.78,1232.831,333.305,1689.4866199999992,0.0,0.0,10.0,4.0,-0.433883739117558,-0.9009688679024191,0,high
AS14.01,2014-05-03,8.0,7.6,0.3741657386773941,0.10000000000000077,7.6,0.9099999999999999,1.0,-0.41000000000000003,-0.2,0.07757826351061667,0.05250345645357203,58462.1979970932,15088.519000768661,10118.426,795.436,28199.962999999996,7925.918,8614.792,771.266,4439.587,352.88800000000003,28.098,375.712,314.78,1183.576,333.305,2538.698239999999,0.0,0.0,10.0,4.0,-0.9749279121818236,-0.2225209339563146,1,high
AS14.01,2014-05-04,8.0,7.68,0.4147288270665544,0.1800000000000002,8.0,0.95,1.0,-0.29,-0.2,0.08799137598197129,0.04232496786015037,55840.40399813652,8186.036000728605,9559.681999999999,753.2570000000001,28042.367,4539.776,6396.460999999999,205.602,5653.099,2761.95,28.098,343.697,458.41099999999994,928.9879999999999,333.305,2369.7582399999988,0.0,30.102,8.0,5.0,-0.7818314824680299,0.6234898018587334,1,high
AS14.02,2014-03-19,6.8,7.094444444444444,0.9798431469335243,0.9333333333333339,8.2,0.43333333333333335,0.8,0.3666666666666667,0.6,0.19377639960288162,0.03635658055692397,19574.86700224876,4512.4710013866425,6270.914,2604.5209999999997,11603.026,3933.081,496.98300000000006,212.364,2688.513,88.943,0.0,600.527,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.9749279121818236,-0.22252093395631434,0,low
AS14.02,2014-03-20,7.25,7.020833333333333,0.8134716412457847,0.2850000000000005,6.8,0.42500000000000004,0.4,0.375,0.4,0.23439485201880214,0.07490311412010349,27757.624002456665,8182.757000207905,7825.472,1554.558,14200.015,2596.989,544.798,47.815,2884.652,196.139,0.0,706.0630000000001,567.165,0.0,0.0,0.0,0.0,0.0,28.0,3.0,0.43388373911755823,-0.900968867902419,0,medium
AS14.02,2014-03-21,7.5,7.0666666666666655,0.7119027711391179,0.18833333333333419,7.25,0.49000000000000005,0.75,0.2,-0.5,0.23555237906668844,0.06120193743169016,32117.958003759384,4360.33400130272,9603.449,1777.977,16354.385999999999,2154.371,676.396,131.598,3032.832,148.18,0.0,792.9200000000001,567.165,0.0,0.0,0.0,0.0,0.0,38.0,4.0,-0.433883739117558,-0.9009688679024191,0,high
AS14.02,2014-03-22,6.5,7.3,0.5926634795564847,0.055000000000000514,7.5,0.64,0.75,0.05,-0.75,0.24636748823337226,0.058258825859099056,38371.18200325965,11155.850999116892,9396.705999999998,2230.303,16061.003,2858.446,882.826,388.021,3404.044,459.604,0.0,422.758,1009.461,0.0,0.0,0.0,0.0,0.0,44.0,4.0,-0.9749279121818236,-0.2225209339563146,1,low
AS14.02,2014-03-23,6.25,7.25,0.6576473218982951,-0.2699999999999994,6.5,0.44000000000000006,-0.5,-0.25,-1.0,0.3019625426098874,0.08924986304815773,35800.97500491142,7589.562002897266,10097.625,1930.2659999999998,13395.142999999998,1852.256,1188.4650000000001,408.66700000000003,1555.777,662.911,0.0,362.26300000000003,1790.078,0.0,0.0,0.0,0.0,0.0,65.0,5.0,-0.7818314824680299,0.6234898018587334,1,low
AS14.02,2014-03-24,6.4,6.859999999999999,0.5164784603446692,-0.1849999999999995,6.25,0.27999999999999997,0.0,-0.5700000000000001,-1.0,0.3120050971655063,0.07999421261456337,35817.03100419045,4528.527000665666,8387.609999999999,894.506,11301.961,1839.8990000000001,1148.095,171.994,1854.9319999999998,388.098,0.0,335.406,3053.267,0.0,0.0,0.0,0.0,0.0,58.0,5.0,0.0,1.0,0,low
AS14.02,2014-03-25,7.75,6.779999999999999,0.5574495492867493,-0.2949999999999995,6.4,0.16,-0.2,-0.61,0.2,0.2801036782956777,0.10582219855531537,30400.923003435135,2766.6489994525905,7906.548,1073.496,11717.153,3012.181,1333.081,232.801,2190.806,532.013,0.0,311.678,2486.102,0.0,0.0,0.0,0.0,0.0,58.0,4.0,0.7818314824680298,0.6234898018587336,0,high
AS14.02,2014-03-26,7.2,6.88,0.6915562160808042,0.040000000000000084,7.75,0.16,0.75,-0.76,-1.25,0.27840141722489903,0.10671289953623887,30677.97700214386,4637.388000011446,8935.502,2806.931,12351.533000000001,2788.751,1349.9300000000003,148.447,2502.2149999999997,459.58899999999994,0.0,275.196,2486.102,0.0,0.0,0.0,0.0,0.0,55.0,3.0,0.9749279121818236,-0.22252093395631434,0,medium
AS14.02,2014-03-27,7.25,6.82,0.6350196847342607,0.2900000000000007,7.2,0.09000000000000001,0.4,-0.85,-1.2,0.2792665247260459,0.10684411692918747,25591.756003856666,6069.630000829696,8441.943000000001,1736.744,12026.936,2533.8489999999997,2523.932,1562.023,2809.756,767.145,0.0,279.202,2043.806,0.0,0.0,0.0,0.0,0.0,50.0,2.0,0.43388373911755823,-0.900968867902419,0,medium
AS14.02,2014-03-28,6.8,6.969999999999999,0.6290866395020641,0.2799999999999998,7.25,0.29000000000000004,0.5,-0.65,0.0,0.23582758914389582,0.05233368840044686,23749.174999713898,5746.980998754502,8778.801,2267.124,13171.723,2997.043,2196.631,81.366,2637.626,490.78099999999995,0.0,967.8510000000001,1263.189,67.163,0.0,0.0,0.0,0.0,28.0,1.0,-0.433883739117558,-0.9009688679024191,0,low
AS14.02,2014-03-29,7.25,7.08,0.5081830378908764,0.030000000000000922,6.8,0.41000000000000003,0.6,-0.5700000000000001,-0.6,0.23420782335281726,0.051134931593962187,23190.228998184204,3969.580999135971,8937.41,1053.115,12576.951000000001,1245.127,4741.852,2717.215,2957.1679999999997,707.64,0.0,1031.6550000000002,0.0,67.163,0.0,0.0,0.0,0.0,28.0,2.0,-0.9749279121818236,-0.2225209339563146,1,medium
AS14.02,2014-03-30,7.0,7.25,0.3372684390808011,-0.1399999999999997,7.25,0.5,0.25,-0.76,-0.75,0.28947676186459625,0.08425630843130515,24826.822996377945,4403.242997646333,25280.194000000003,17416.280000000002,11706.259,2141.489,5032.905,523.854,3488.423,1063.268,0.0,1002.6880000000001,501.644,67.163,0.0,0.0,0.0,0.0,27.0,2.0,-0.7818314824680299,0.6234898018587334,1,medium
AS14.02,2014-03-31,7.2,7.1,0.19685019685029537,-0.03999999999999952,7.0,0.5,0.75,-0.71,-1.0,0.2917514926520991,0.08239954201422284,24126.47699522972,3937.0419988632193,23246.050000000003,772.787,10028.364,1110.856,5207.359,322.901,4307.428,1278.594,0.0,1065.5410000000002,501.644,67.163,0.0,0.0,0.0,0.0,30.0,3.0,0.0,1.0,0,medium
AS14.02,2014-04-01,7.4,7.1,0.19685019685029537,0.010000000000000257,7.2,0.5,0.4,-0.6300000000000001,-0.8,0.264235384903786,0.10209746010421249,22830.992993593216,4774.1459991931915,22695.605,1186.299,9975.837,2481.322,5683.967000000001,2038.6310000000003,3895.248,354.965,0.0,1105.332,501.644,67.163,0.0,0.0,0.0,0.0,39.0,5.0,0.7818314824680298,0.6234898018587336,0,high
AS14.02,2014-04-02,6.4,7.13,0.23345235059857522,0.11500000000000027,7.4,0.5599999999999999,0.8,-0.6700000000000002,-0.2,0.2708576895571667,0.10028617825263135,20381.74999189377,3297.737997055054,23218.495000000003,2790.014,8301.404,1322.61,5793.722000000001,191.121,3481.443,76.976,0.0,559.892,846.844,0.0,0.0,0.0,0.0,0.0,38.0,6.0,0.9749279121818236,-0.22252093395631434,0,low
AS14.02,2014-04-03,5.75,7.05,0.39051248379533265,-0.12999999999999984,6.4,0.4,-0.2,-0.67,-0.6,0.2823621363014655,0.10223878640431128,23295.996994495392,6883.828001737594,24129.59,1964.21,9998.7,2942.423,3394.4080000000004,317.901,3795.2570000000005,1021.454,0.0,562.967,846.844,0.0,0.0,0.0,0.0,0.0,32.0,4.0,0.43388373911755823,-0.900968867902419,0,low
AS14.02,2014-04-04,6.4,6.75,0.6726812023536856,-0.32999999999999957,5.75,0.35,0.0,-0.5700000000000001,-0.25,0.26036943327138423,0.06795590972227257,25707.05399775505,6814.30000090599,7982.609,1269.299,11452.642,3595.431,2992.975,122.42099999999999,3280.776,548.787,0.0,566.2579999999999,663.494,0.0,0.0,0.0,0.0,0.0,30.0,4.0,-0.433883739117558,-0.9009688679024191,0,low
AS14.02,2014-04-05,7.4,6.63,0.6704476116744694,-0.3249999999999993,6.4,0.24000000000000005,0.2,-0.61,-1.2,0.2574460428343827,0.06925180784137906,25423.381999731064,3653.370000839234,8331.511,1121.689,13151.222,2809.436,2811.3940000000002,141.32,2811.91,809.728,0.0,601.8820000000001,663.494,0.0,0.0,0.0,0.0,0.0,25.0,3.0,-0.9749279121818236,-0.2225209339563146,1,high
AS14.02,2014-04-06,4.5,6.67,0.717286553617172,5.287381787568691e-16,7.4,0.27999999999999997,0.6,-0.45,0.0,0.29055540259763246,0.04371264973058311,33717.16200208664,13067.926001548763,9102.299,1957.087,12979.559,2309.659,1031.3739999999998,258.611,3251.4289999999996,794.484,0.0,621.038,1051.565,0.0,0.0,0.0,0.0,0.0,20.0,2.0,-0.7818314824680299,0.6234898018587334,1,low
AS14.02,2014-04-07,6.8,6.090000000000001,1.0667708282475672,-0.2150000000000002,4.5,-0.13,-1.25,-0.61,-1.0,0.2812052001919921,0.05492127763270824,34069.392003536224,3649.9679985046396,6888.67,576.385,12881.270999999999,1224.3220000000001,1231.795,391.54200000000003,3793.433,618.98,0.0,464.636,706.365,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0,0,low
AS14.02,2014-04-08,6.25,6.17,1.1099549540409288,0.020000000000000785,6.8,0.030000000000000006,0.6,-0.49000000000000005,0.0,0.24468583471128533,0.07888634002582241,33552.09100008011,6366.526998281479,6407.408000000001,1482.948,13700.027,3761.1789999999996,2922.078,2008.184,3509.8949999999995,737.9159999999999,0.0,442.03999999999996,706.365,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.7818314824680298,0.6234898018587336,0,low
AS14.02,2014-04-09,7.25,6.2700000000000005,1.0848963084092416,-0.08999999999999998,6.25,0.13,0.5,-0.49000000000000005,-0.25,0.23257487425360032,0.06782509818836888,30816.94299864769,4079.151999473574,6322.887000000001,1184.778,12370.451,2265.855,3435.9100000000003,636.253,3154.588,193.47999999999996,0.0,520.342,388.071,0.0,0.0,0.0,0.0,0.0,32.0,2.0,0.9749279121818236,-0.22252093395631434,0,medium
AS14.02,2014-04-10,7.25,6.44,1.1733499051860021,0.14500000000000038,7.25,0.13999999999999999,0.25,-0.35,-0.5,0.2365627725407863,0.06802114315367733,32920.99899840355,5757.426000595091,6628.22,1427.022,11816.56,2255.545,3588.911,294.321,2972.096,627.236,0.0,432.887,388.071,0.0,0.0,0.0,0.0,0.0,39.0,3.0,0.43388373911755823,-0.900968867902419,0,medium
AS14.02,2014-04-11,6.5,6.409999999999999,1.1442246282963848,0.5950000000000005,7.25,0.16999999999999998,0.75,-0.3,0.25,0.22432894881333984,0.05257949631002691,27697.311995506287,7844.238998651505,5974.585,1303.452,12233.137999999999,2726.237,3897.107,566.807,2872.936,695.3240000000001,0.0,473.20399999999995,525.1129999999999,2.045,0.0,0.0,0.0,0.0,31.0,3.0,-0.433883739117558,-0.9009688679024191,0,low
AS14.02,2014-04-12,6.0,6.81,0.44637428241331284,0.0399999999999999,6.5,0.52,0.5,-0.2,-0.5,0.2661833302428568,0.10280724460538951,29857.37399816513,5810.030001163483,6946.392,1548.192,13352.608999999999,2343.793,3825.2099999999996,319.645,2954.6800000000003,700.7239999999999,0.0,579.3209999999999,1156.042,2.045,0.0,0.0,0.0,0.0,32.0,4.0,-0.9749279121818236,-0.2225209339563146,1,low
AS14.02,2014-04-13,7.2,6.65,0.5755432216610669,-0.1249999999999999,6.0,0.2,-1.0,-0.6,-2.0,0.3145389300260454,0.08115559674645063,27149.666001081467,3658.819001197815,7290.112,1826.668,11108.197,1516.7669999999998,1974.218,157.19199999999998,2216.764,0.0,0.0,484.18899999999996,1518.2269999999999,9.030999999999999,0.0,0.0,0.0,0.0,36.0,5.0,-0.7818314824680299,0.6234898018587334,1,medium
AS14.02,2014-04-14,8.0,6.840000000000001,0.5672301120356711,-0.1349999999999994,7.2,0.18,0.4,-0.67,-0.6,0.32011274615829255,0.07751632026251348,25245.384999275208,2174.8709976673135,6616.246999999999,510.913,9697.561000000002,855.219,1461.036,123.071,2394.804,371.52000000000004,0.0,428.86699999999996,1677.8729999999998,9.030999999999999,0.0,0.0,0.0,0.0,27.0,4.0,0.0,1.0,0,high
AS14.02,2014-04-15,7.25,6.99,0.7668115805072326,0.22000000000000017,8.0,0.32999999999999996,1.0,-0.42000000000000004,0.75,0.30808558658374013,0.09446734735792243,22261.001999616623,2773.0430009365086,5999.197,809.972,9264.493,1822.477,1223.532,56.817,1863.34,95.772,0.0,388.65200000000004,1677.8729999999998,93.519,0.0,0.0,0.0,0.0,23.0,10.0,0.7818314824680298,0.6234898018587336,0,medium
AS14.02,2014-04-16,6.666666666666667,6.99,0.7668115805072326,0.3500000000000004,7.25,0.27999999999999997,0.5,-0.5700000000000001,-0.5,0.290661242450819,0.11182160404476083,15118.050001382828,701.2870004177095,4794.0109999999995,98.266,6984.173000000001,445.91700000000003,682.111,25.386000000000003,1187.6739999999998,19.658,0.0,247.43799999999996,1152.76,91.474,0.0,0.0,0.0,0.0,36.0,10.0,0.9749279121818236,-0.22252093395631434,0,low
AS14.02,2014-04-17,6.5,7.023333333333333,0.743452905181103,0.1383333333333341,6.666666666666667,0.24666666666666667,0.3333333333333333,-0.5366666666666667,-0.3333333333333333,0.27642022764440227,0.09356156026830292,9417.30399990082,109.28399968147278,3370.9519999999998,125.13300000000001,4882.139,241.75900000000001,362.466,0.0,486.95000000000005,0.0,0.0,111.31,521.831,91.474,0.0,0.0,0.0,0.0,45.0,10.0,0.43388373911755823,-0.900968867902419,0,low
AS14.02,2014-04-18,6.5,7.123333333333333,0.588972740361461,-0.27333333333333254,6.5,0.44666666666666666,0.0,-0.08666666666666667,0.25,0.29477697499908784,0.12293961556877286,5799.719998359682,41.23499965667722,1546.2910000000002,2.007,3402.973,37.601,205.274,0.0,486.95000000000005,0.0,0.0,100.294,159.646,84.488,0.0,0.0,0.0,0.0,49.0,16.0,-0.433883739117558,-0.9009688679024191,0,low
AS14.02,2014-04-19,5.666666666666667,6.983333333333334,0.6465721580423608,-0.37499999999999967,6.5,0.36666666666666664,0.0,0.03333333333333334,0.0,0.33382149835107494,0.14917331472347217,3739.127500534058,114.27849984169016,1041.4265,6.048500000000001,2602.7250000000004,54.971000000000004,82.203,0.0,115.43,0.0,0.0,21.182,0.0,84.488,0.0,0.0,0.0,0.0,51.0,16.0,-0.9749279121818236,-0.2225209339563146,1,low
AS14.02,2014-04-20,5.0,6.5166666666666675,0.5664215155988809,-0.33333333333333304,5.666666666666667,0.09999999999999999,-0.3333333333333333,-0.25,-0.6666666666666666,0.3964066883166493,0.13739237801863885,1153.4064996242528,187.3220000267031,241.5445,10.09,852.589,72.34100000000001,25.386000000000003,0.0,19.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,9.0,-0.7818314824680299,0.6234898018587334,1,low
AS14.02,2014-04-21,5.5,6.066666666666667,0.7129749878735813,-0.41666666666666674,5.0,0.0,0.0,-0.2833333333333333,-0.6666666666666666,0.4333475783475785,0.07159459697958719,581.3608326117202,129.24133340517696,143.2785,,406.672,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,11.0,0.0,1.0,0,low
AS14.02,2014-04-22,5.666666666666667,5.833333333333334,0.6561673228343176,-0.3499999999999998,5.5,-0.16666666666666666,-0.5,-0.31666666666666665,-0.5,0.4060256410256412,0.1196974523267131,543.2374997138983,71.16066678365083,18.1455,,164.913,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,0.7818314824680298,0.6234898018587336,0,low
AS14.02,2014-04-23,5.5,5.666666666666667,0.5400617248673217,-0.1833333333333326,5.666666666666667,-0.2333333333333333,-0.3333333333333333,-0.6333333333333333,-1.3333333333333333,0.32700854700854703,0.1813599514479104,515.0825002193458,13.08000016212468,16.1385,,127.31200000000001,,106.887,106.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,5.0,0.9749279121818236,-0.22252093395631434,0,low
AS14.02,2014-04-24,7.0,5.466666666666667,0.2738612787525832,0.03333333333333354,5.5,-0.1333333333333333,0.5,-0.6333333333333333,0.0,0.2585714285714286,0.1710880380974817,400.8040003776556,,10.09,,72.34100000000001,,106.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,0.43388373911755823,-0.900968867902419,0,medium
AS14.02,2014-04-25,9.0,5.733333333333333,0.750925355071254,0.4000000000000002,7.0,-0.16666666666666666,-0.5,-0.6,-0.5,0.16546798029556653,0.12813194724009228,213.4820003509525,,0.0,,0.0,,106.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,6.0,-0.433883739117558,-0.9009688679024191,0,high
AS14.03,2014-03-24,7.8,8.333333333333334,0.6110100926607788,-0.3999999999999994,8.2,1.4000000000000001,1.2,0.5333333333333333,-0.2,0.1458175035196489,0.06444685065665465,9356.828001976013,5048.337000608444,1142.719,492.576,3686.3559999999998,1503.122,0.0,0.0,6602.932,1741.3909999999998,172.04399999999998,884.333,443.95000000000005,4.35,0.0,36.364,44.854,0.0,14.0,4.0,0.0,1.0,0,high
AS14.03,2014-03-25,7.8,8.2,0.5656854249492381,-0.32000000000000006,7.8,1.4,1.4,0.25,-0.6,0.12745840982028825,0.05556858144820941,15604.87400150299,6248.045999526978,1234.9650000000001,92.246,5968.691999999999,2282.336,0.0,0.0,10510.975,3908.043,297.36899999999997,1735.35,443.95000000000005,9.486,0.0,141.58100000000002,44.854,11.064,17.0,4.0,0.7818314824680298,0.6234898018587336,0,high
AS14.03,2014-03-26,8.25,8.12,0.521536192416212,-0.23999999999999994,7.8,1.3599999999999999,1.2,0.12,-0.4,0.12878587874608918,0.045449167844674454,19395.986001729965,3791.1120002269754,2279.46,1044.4950000000001,7273.789999999999,1305.098,0.0,0.0,11862.391,1351.416,438.44499999999994,1868.98,443.95000000000005,38.32900000000001,0.0,589.124,44.854,58.388,23.0,5.0,0.9749279121818236,-0.22252093395631434,0,high
AS14.03,2014-03-27,7.75,7.970000000000001,0.23345235059857494,0.04999999999999997,8.25,1.16,1.0,0.020000000000000018,0.5,0.12125934322493218,0.04280728709094089,21717.00899958611,3985.9769988059993,2230.0440000000003,118.63900000000001,6843.839999999999,1294.789,0.0,0.0,13272.247,2355.873,449.083,1398.072,456.79,38.32900000000001,0.0,676.265,44.854,66.03699999999999,19.0,3.0,0.43388373911755823,-0.900968867902419,0,high
AS14.03,2014-03-28,8.0,7.959999999999999,0.24341322889276157,-0.044999999999999124,7.75,1.06,0.5,-0.09000000000000004,0.25,0.10362083223566113,0.017193686620542627,22349.10400080681,3275.6320016384116,2336.2920000000004,588.336,7317.007,931.662,0.0,0.0,11010.48,1653.757,462.52000000000004,1368.888,288.245,51.46900000000001,0.0,676.265,44.854,66.03699999999999,14.0,3.0,-0.433883739117558,-0.9009688679024191,0,high
AS14.03,2014-03-29,8.6,7.92,0.20796634343085427,0.035000000000000725,8.0,1.1199999999999999,1.5,-0.15,-0.5,0.10450735015263209,0.01709018298407661,20551.208998441696,3250.4419982433324,2121.242,277.526,6754.764,940.879,0.0,0.0,12620.880000000001,3351.791,346.72800000000007,1363.735,12.84,58.51400000000001,0.0,639.901,0.0,129.824,16.0,2.0,-0.9749279121818236,-0.2225209339563146,1,high
AS14.03,2014-03-30,8.4,8.08,0.35106979363083907,0.13499999999999976,8.6,1.1600000000000001,1.6,-0.07,-0.2,0.11903477322004881,0.029108456449920377,16564.55399942398,2261.391000509263,2048.306,19.31,4625.356,152.928,0.0,0.0,11242.064999999999,2529.228,221.40300000000002,617.1429999999999,12.84,53.37800000000001,0.0,584.055,0.0,118.76,13.0,3.0,-0.7818314824680299,0.6234898018587334,1,high
AS14.03,2014-03-31,7.4,8.2,0.33354160160315827,0.11500000000000044,8.4,1.1199999999999999,1.0,-0.030000000000000006,-0.2,0.12541125916868617,0.03563045007761787,16342.16099858284,3568.718999385834,1016.68,12.869,4543.880999999999,1223.623,0.0,0.0,11930.463000000002,2039.814,106.61099999999999,669.567,12.84,24.535000000000004,0.0,136.512,31.955000000000002,106.703,8.0,2.0,0.0,1.0,0,high
